Sort_Code,Survey Year,Year4,ID,GID_Compatible_ID,State Code,Type Code,Name,Total Expenditure,Total IG Expenditure,Direct Expenditure,Total Current Expend,Total Current Oper,Total Capital Outlays,Total Construction,Contract Construction Only,Total Other Cap Outlay,Land & Exst Structures,Total Equipment Only,Tot Assist & Subsidies,Total Interest on Debt,Total Insur Trust Ben,Total Salaries & Wages (Z00),General Expenditure,IG Exp-To Local Govts,IG Exp-To Locals NEC,IG Exp-To Gen Purp Gov,IG Exp-To Cities,IG Exp-To Towns,IG Exp-To School Dist,IG Exp-To Special Dist,IG Exp-To Federal Govt,Direct General Expend,General Current Expend,General Current Oper,General Capital Outlay,General Construction,General Other Cap Out,General Equipment Only,General Assist & Subsidies,General Interest on Debt,Fin Admin & Gen Control-Total Exp,Fin Admin & Gen Control-Total IG Exp,Fin Admin & Gen Control-Direct Exp,Fin Admin & Gen Control-Current Oper,Fin Admin & Gen Control-Cap Outlay,Public Safety-Total Exp,Public Safety-Total IG Exp,Public Safety-Direct Exp,Public Safety-Current Oper,Public Safety-Cap Outlay,Oth NonHwy Trans-Total Exp,Oth NonHwy Trans-Total IG Exp,Oth NonHwy Trans-Direct Exp,Air Trans-Total Expend,Air Trans-Total IG Exp,Air Trans-Direct Expend,Air Trans-Current Oper (E01),Air Trans-Cap Outlay,Misc Com Activ-Tot Exp,Misc Com Activ-Cur Op (E03),Misc Com Activ-Cap Out,Total Correct-Tot Exp,Total Correct-Tot IG,Total Correct-Dir Exp,Total Correct-Cur Oper,Total Correct-Cap Out,Correct-Ins-Total Exp,Correct-Ins-Tot IG Exp,Correct-Ins-Direct Exp,Correct-Ins-Cur Oper (E04),Correct-Ins-Cap Outlay,Correct-NEC-Total Exp,Correct-NEC-Tot IG Exp,Correct-NEC-Direct Exp,Correct-NEC-Cur Oper (E05),Correct-NEC-Cap Outlay,Total Educ-Total Exp,Total Educ-IG Exp,Total Educ-Direct Exp,Total Educ-Cur Oper,Total Educ-Assist & Sub,Total Educ-Cap Outlay,Elem Educ-Total Exp,Elem Educ-Tot IG Exp,Elem Educ-Direct Exp,Elem Educ-Current Oper (E12),Elem Educ-Cap Outlay,Total High Ed-Tot Exp,Total High Ed-Tot IG Exp,Total High Ed-Dir Exp,Total High Ed-Cur Oper,Total High Ed-Cap Out,Total High Ed-Construction,High Ed-Aux-Total Exp,High Ed-Aux-Cur Oper (E16),High Ed-Aux-Cap Outlay,High Ed-NEC-Total Exp,High Ed-NEC-Tot IG Exp,High Ed-NEC-Direct Exp,High Ed-NEC-Cur Oper (E18),High Ed-NEC-Cap Outlay,Total Other Education,Educational Assistance (E19),Educ-NEC-Total Expend,Educ-NEC-Total IG Exp,Educ-NEC-Direct Expend,Educ-NEC-Current Oper (E21),Educ-NEC-Cap Outlay,Emp Sec Adm-Total Exp,Emp Sec Adm-Cur Oper (E22),Emp Sec Adm-Cap Outlay,Fin Admin-Total Exp,Fin Admin-Total IG,Fin Admin-Direct Exp,Fin Admin-Current Oper (E23),Fin Admin-Cap Outlay,Judicial-Total Expend,Judicial-Total IG Exp,Judicial-Direct Expend,Judicial-Current Oper (E25),Judicial-Cap Outlay,Legislative-Total Exp,Legislative-Cur Oper (E26),Legislative-Cap Outlay,Cen Staff-Total Expend,Cen Staff-Total IG Exp,Cen Staff-Direct Exp,Cen Staff-Current Oper (E29),Cen Staff-Cap Outlay,General Sup-Total IG,Gen Pub Bldg-Total Exp,Gen Pub Bldg-Cur Oper (E31),Gen Pub Bldg-Cap Out,Health & Hosp-Tot Exp,Health & Hosp-Tot IG,Health & Hosp-Dir Exp,Health & Hosp-Cur Oper,Health & Hosp-Cap Out,Health-Total Expend,Health-Total IG Expend,Health-Direct Expend,Health-Current Oper (E32),Health-Capital Outlay,Exhibit: Health Regulation,Exhibit: Other Health,Total Hospital-Tot Exp,Total Hospital-Total IG Exp,Total Hospital-Dir Exp,Total Hospital-Cur Op,Total Hospital-Cap Out,Own Hospital-Total Exp,Own Hospital-Cur Oper,Own Hospital-Cur Oper-Mental Hosp,Own Hospital-Cur Oper-Mental Hosp-Reg (E33),Own Hospital-Cur Oper-Mental Hosp-Oth (E34),Own Hospital-Cur Oper-General Hosp (E35),Own Hospital-Cur Oper-Other Own Hosp (E36),Own Hospital-Cap Out,Hosp-Other-Total Exp,Hosp-Other-Total IG,Hosp-Other-Direct Exp,Hosp-Other-Cur Oper (E38),Hosp-Other-Cap Outlay,Total Highways-Tot Exp,Total Highways-Tot-IG,Total Highways-Dir Exp,Total Highways-Cur Op,Total Highways-Cap Out,Total Highways-Construct,Total Highways-Other Cap,Regular Hwy-Total Exp,Regular Hwy-Total IG,Regular Hwy-Direct Exp,Regular Hwy-Cur Oper (E44),Regular Hwy-Cap Outlay,Regular Hwy-Construct (F44),Regular Hwy-Other Cap (G44),Toll Hwy-Total Expend,Toll Hwy-Current Oper (E45),Toll Hwy-Cap Outlay,Toll Hwy-Construction (F45),Toll Hwy-Other Cap Out (G45),Transit Sub-Total Exp,Transit Sub-Total IG,Transit Sub-Direct Sub (E47)
12267.0,56,1956.0,24-2,24000000000000,24,2,MN STATE GOVT,400190,153117,247073,321923,137986,78267,67720,60888,10547,6047,4500,1923,1506,27391,90354,372799,153117,1995,61969,5017,984,82845,307,0,219682,294532,137986,78267,0,0,0,1923,1506,7839,0,7839,7748,91,9346,51,9295,9070,225,0,0,0,398,383,15,6,9,0,0,0,6540,0,0,0,0,6327,0,6327,6180,147,213,0,0,0,0,137838,82845,54993,47718,705,6570,0,0,0,0,0,52038,0,52038,45561,6477,0,0,12038,0,0,0,0,33523,0,85800,705,85095,82845,2250,2157,93,3272,3255,17,5683,0,0,0,0,1105,0,0,0,0,478,0,0,573,0,0,0,0,8973,1831,649,1182,29222,1567,27655,26503,1152,2005,88,1917,0,0,0,0,27217,1479,25738,0,0,25738,24609,12516,0,0,0,12093,1129,1479,1479,0,0,0,101381,15300,86081,18648,67433,0,0,101381,15300,86081,18648,67433,0,0,0,0,0,0,0,0,0,0
12268.0,56,1956.0,25-2,25000000000000,25,2,MS STATE GOVT,215530,74039,141491,176059,60875,39471,35338,33023,4133,1603,2530,30857,2488,7800,37705,207730,74039,31,58518,853,0,14495,142,0,133691,168259,60875,39471,0,0,0,30857,2488,3900,0,3900,3883,17,4223,99,4124,3455,669,0,0,0,0,0,0,0,0,79,66,13,1385,0,0,0,0,1358,0,1358,1302,56,27,0,0,0,0,67006,44741,22265,18367,309,3589,0,0,0,0,0,16506,0,16506,13093,3413,0,0,4987,0,0,0,0,8106,0,50500,309,50191,44741,5450,5274,176,2412,2412,0,2453,0,0,0,0,662,0,0,0,0,604,0,0,181,0,0,0,0,8533,288,283,5,12453,622,11831,10912,919,3109,0,3109,0,0,0,0,9344,622,8722,0,0,8097,7203,3469,0,0,0,3734,894,1247,622,625,0,0,59149,19200,39949,6236,33713,0,0,59011,19200,39811,6124,33687,0,0,138,112,26,0,0,0,0,0
12269.0,56,1956.0,26-2,26000000000000,26,2,MO STATE GOVT,409605,76950,332655,315126,105515,94479,75098,71618,19381,15802,3579,109786,336,22539,68576,387066,76950,3901,4195,4242,0,64612,0,0,310116,292587,105515,94479,0,0,0,109786,336,10978,1176,9802,9757,45,9227,227,9000,7738,1262,0,0,0,0,0,0,0,0,0,0,0,4644,0,0,0,0,4345,0,4345,3505,840,299,0,0,0,0,96468,65417,31051,20430,305,10316,0,0,0,0,0,27999,0,27999,17884,10115,0,0,4443,0,0,0,0,13441,0,68469,305,68164,65417,2747,2546,201,3894,3894,0,6073,0,0,0,0,3118,0,0,0,0,998,0,0,789,0,0,0,0,5668,831,439,392,22393,1148,21245,20164,1081,2413,140,2273,0,0,0,0,19980,1008,18972,0,0,18962,17881,12045,0,0,0,5836,1081,1018,1008,10,0,0,105473,3076,102397,21874,80523,0,0,105473,3076,102397,21874,80523,0,0,0,0,0,0,0,0,0,0
12270.0,56,1956.0,27-2,27000000000000,27,2,MT STATE GOVT,110820,13537,97283,83445,48735,27375,23938,21358,3437,1459,1978,10750,1155,9268,24876,87266,13537,0,988,174,0,12375,0,0,73729,59891,34449,27375,0,0,0,10750,1155,2212,0,2212,2162,50,2441,23,2418,2059,359,0,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,1278,0,1278,1042,236,60,0,0,0,0,25879,12375,13504,9380,95,4029,0,0,0,0,0,12495,0,12495,8557,3938,0,0,3016,0,0,0,0,5541,0,13384,95,13289,12375,914,823,91,1098,1073,25,1569,0,0,0,0,395,0,0,0,0,6,0,0,242,0,0,0,0,0,652,194,458,5020,0,5020,4583,437,685,0,685,0,0,0,0,4335,0,4335,0,0,4335,3901,2467,0,0,0,1434,434,0,0,0,0,0,27504,0,27504,6708,20796,0,0,27504,0,27504,6708,20796,0,0,0,0,0,0,0,0,0,0
12271.0,56,1956.0,28-2,28000000000000,28,2,NE STATE GOVT,134621,34974,99647,94716,53126,39905,35081,33608,4824,3047,1777,419,97,6100,36369,128521,34974,0,27813,1509,0,5652,0,0,93547,88616,53126,39905,0,0,0,419,97,1717,0,1717,1717,0,5014,0,5014,4051,963,0,0,0,603,293,310,141,169,0,0,0,2862,0,0,0,0,2842,0,2842,2514,328,20,0,0,0,0,28085,5652,22433,17679,235,4519,0,0,0,0,0,20350,0,20350,15910,4440,0,0,4653,0,0,0,0,11257,0,7735,235,7500,5652,1848,1769,79,1082,1082,0,761,0,0,0,0,623,0,0,0,0,135,0,0,198,0,0,0,0,625,346,277,69,12520,85,12435,10875,1560,942,0,942,0,0,0,0,11578,85,11493,0,0,11493,9935,6878,0,0,0,3057,1558,85,85,0,0,0,53380,12457,40923,8600,32323,0,0,53380,12457,40923,8600,32323,0,0,0,0,0,0,0,0,0,0
12272.0,56,1956.0,29-2,29000000000000,29,2,NV STATE GOVT,52022,10240,41782,40594,18888,11428,10160,8657,1268,401,867,2452,68,8946,9259,43076,10240,0,2660,165,0,7411,4,0,32836,31648,18888,11428,0,0,0,2452,68,2053,33,2020,1955,65,919,0,919,890,29,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,482,0,482,454,28,33,0,0,0,0,10251,7411,2840,2583,140,117,0,0,0,0,0,2350,0,2350,2233,117,0,0,242,0,0,0,0,1991,0,7901,140,7761,7411,350,350,0,748,748,0,1366,0,0,0,0,278,0,0,0,0,186,0,0,223,0,0,0,0,143,213,146,67,1560,421,1139,1127,12,562,0,562,0,0,0,0,998,421,577,0,0,577,565,565,0,0,0,0,12,421,421,0,0,0,16248,1772,14476,3475,11001,0,0,16248,1772,14476,3475,11001,0,0,0,0,0,0,0,0,0,0
12273.0,56,1956.0,30-2,30000000000000,30,2,NH STATE GOVT,85062,4054,81008,65457,46892,19605,17378,14775,2227,1547,680,6795,719,6997,20850,61827,4054,442,0,740,1674,1198,0,0,57773,42222,30654,19605,0,0,0,6795,719,2119,0,2119,2101,18,1880,0,1880,1702,178,0,0,0,64,64,0,0,0,0,0,0,894,0,0,0,0,713,0,713,666,47,181,0,0,0,0,8959,1640,7319,6499,209,611,0,0,0,0,0,5852,0,5852,5266,586,0,0,1270,0,0,0,0,3996,0,3107,209,2898,1640,1258,1233,25,1006,1006,0,1048,0,0,0,0,262,0,0,0,0,371,0,0,438,0,0,0,0,1964,243,207,36,8015,46,7969,7143,826,2456,0,2456,0,0,0,0,5559,46,5513,0,0,5513,4842,3677,0,0,0,1165,671,46,46,0,0,0,24117,281,23836,6812,17024,0,0,15319,281,15038,6406,8632,0,0,8798,406,8392,0,0,0,0,0
12274.0,56,1956.0,31-2,31000000000000,31,2,NJ STATE GOVT,655573,108011,547562,440043,151823,215530,195277,187029,20253,15203,5050,10709,26145,143355,112314,512218,108011,65056,32461,10130,4,0,360,0,404207,296688,151823,215530,0,0,0,10709,26145,16247,644,15603,15329,274,21367,0,21367,19501,1866,0,0,0,355,355,0,0,0,0,0,0,10261,0,0,0,0,9560,0,9560,8366,1194,701,0,0,0,0,110481,65421,45060,26705,377,17978,0,0,0,0,0,41299,0,41299,23425,17874,0,0,3727,0,0,0,0,19698,0,69182,377,68805,65421,3384,3280,104,9374,9262,112,10248,0,0,0,0,2602,0,0,0,0,1104,0,0,2293,0,0,0,0,1271,2001,1974,27,44108,4015,40093,32349,7744,3318,23,3295,0,0,0,0,40790,3992,36798,0,0,36363,28725,19884,0,0,0,8841,7638,4427,3992,435,0,0,219647,16114,203533,19269,184264,0,0,70273,16114,54159,14096,40063,0,0,149374,5173,144201,0,0,0,0,0
12275.0,56,1956.0,32-2,32000000000000,32,2,NM STATE GOVT,148309,47152,101157,109494,46613,38815,34862,31095,3953,1848,2105,11145,1011,3573,29987,144736,47152,0,3439,702,0,43011,0,0,97584,105921,46613,38815,0,0,0,11145,1011,4592,0,4592,4493,99,6945,37,6908,2869,4039,0,0,0,0,0,0,0,0,0,0,0,5437,0,0,0,0,5376,0,5376,1546,3830,61,0,0,0,0,67255,43011,24244,16494,355,7395,0,0,0,0,0,20717,0,20717,13658,7059,0,0,3361,0,0,0,0,10297,0,46538,355,46183,43011,3172,2836,336,1274,1258,16,3619,0,0,0,0,636,0,0,0,0,96,0,0,241,0,0,0,0,980,333,234,99,6509,69,6440,5546,894,1751,0,1751,0,0,0,0,4758,69,4689,0,0,4061,3197,1420,0,0,0,1777,864,697,69,628,0,0,33990,2998,30992,5590,25402,0,0,33990,2998,30992,5590,25402,0,0,0,0,0,0,0,0,0,0
12276.0,56,1956.0,33-2,33000000000000,33,2,NY STATE GOVT,2077688,816795,1260893,1717016,513832,360672,323831,303616,36841,28817,8024,7127,51161,328101,389222,1749587,816795,23,128157,456960,22208,208462,985,0,932792,1388915,513832,360672,0,0,0,7127,51161,66957,0,66957,66434,523,54927,1315,53612,49387,4225,0,0,0,924,924,0,0,0,169,169,0,32820,0,0,0,0,29116,0,29116,27059,2057,3704,0,0,0,0,474597,393904,80693,55744,5665,19284,0,0,0,0,0,61022,0,61022,41917,19105,0,0,5375,0,0,0,0,36542,0,413575,5665,407910,393904,14006,13827,179,29853,29853,0,42998,0,0,0,0,7776,0,0,0,0,9436,0,0,6747,0,0,0,0,90480,7342,4291,3051,250936,34754,216182,190020,26162,45394,34657,10737,0,0,0,0,205542,97,205445,0,0,205445,179537,136499,0,0,0,43038,25908,97,97,0,0,0,348481,45040,303441,36035,267406,0,0,206103,45040,161063,27966,133097,0,0,142378,8069,134309,0,0,0,0,0
12277.0,56,1956.0,34-2,34000000000000,34,2,NC STATE GOVT,468514,78075,390439,373735,256630,94779,79156,55065,15623,9520,6103,4548,6679,27803,212460,440711,78075,20848,46029,11198,0,0,0,0,362636,345932,256630,94779,0,0,0,4548,6679,7433,2,7431,7271,160,11113,0,11113,8236,2877,0,0,0,0,0,0,0,0,0,0,0,5128,0,0,0,0,4418,0,4418,2661,1757,710,0,0,0,0,193606,21017,172589,162899,603,9087,0,0,0,0,0,41562,0,41562,34981,6581,0,0,11550,0,0,0,0,23431,0,152044,603,151441,21017,130424,127918,2506,4164,4081,83,5966,0,0,0,0,954,0,0,0,0,35,0,0,478,0,0,0,0,8813,875,483,392,36614,4037,32577,23304,9273,4384,1588,2796,0,0,0,0,32230,2449,29781,0,0,28661,19423,10376,0,0,0,9047,9238,3569,2449,1120,0,0,109197,5716,103481,32329,71152,0,0,109197,5716,103481,32329,71152,0,0,0,0,0,0,0,0,0,0
12278.0,56,1956.0,35-2,35000000000000,35,2,ND STATE GOVT,96455,17960,78495,77793,45257,18662,17317,16425,1345,351,994,7703,803,6070,17143,90385,17960,0,6172,689,0,11099,0,0,72425,71723,45257,18662,0,0,0,7703,803,1724,0,1724,1724,0,1981,0,1981,1824,157,0,0,0,7,7,0,0,0,13886,13735,151,1348,0,0,0,0,1337,0,1337,1227,110,11,0,0,0,0,21525,11160,10365,9322,40,1003,0,0,0,0,0,9583,0,9583,8602,981,0,0,2384,0,0,0,0,6218,0,11942,40,11902,11160,742,720,22,803,803,0,1258,0,0,0,0,248,0,0,0,0,53,0,0,165,0,0,0,0,475,0,0,0,7703,79,7624,6367,1257,1586,79,1507,0,0,0,0,6117,0,6117,0,0,4813,3556,2185,0,0,0,1371,1257,1304,0,1304,0,0,25166,4930,20236,4194,16042,0,0,25166,4930,20236,4194,16042,0,0,0,0,0,0,0,0,0,0
12279.0,56,1956.0,36-2,36000000000000,36,2,OH STATE GOVT,1234151,331170,902981,952611,404718,281540,236785,220422,44755,37610,7145,62186,15066,139471,158339,923479,331170,43452,108941,48824,11508,118423,22,0,592309,642058,233636,281421,0,0,0,62186,15066,24612,0,24612,24365,247,25976,261,25715,21321,4394,0,0,0,0,0,0,0,0,0,0,0,16066,0,0,0,0,15197,0,15197,11902,3295,869,0,0,0,0,201073,118623,82450,61311,486,20653,0,0,0,0,0,77988,0,77988,57797,20191,0,0,19983,0,0,0,0,37814,0,123085,486,122599,118623,3976,3514,462,9804,9804,0,20425,0,0,0,0,1667,0,0,0,0,1002,0,0,1518,0,0,0,0,50941,914,632,282,67116,3382,63734,57832,5902,9831,771,9060,0,0,0,0,57285,2611,54674,0,0,54674,48803,33265,0,0,0,15538,5871,2611,2611,0,0,0,377132,103259,273873,29502,244371,0,0,269590,103259,166331,27425,138906,0,0,107542,2077,105465,0,0,0,0,0
12280.0,56,1956.0,37-2,37000000000000,37,2,OK STATE GOVT,380825,92670,288155,306739,101923,74086,65403,63768,8683,3832,4851,92838,6340,12968,64855,367857,92670,140,28657,5326,0,58547,0,0,275187,293771,101923,74086,0,0,0,92838,6340,6294,0,6294,6201,93,6652,120,6532,5950,582,0,0,0,0,0,0,0,0,0,0,0,3207,0,0,0,0,3103,0,3103,2740,363,104,0,0,0,0,97938,58547,39391,34757,297,4337,0,0,0,0,0,35015,0,35015,31150,3865,0,0,11260,0,0,0,0,19890,0,62923,297,62626,58547,4079,3607,472,2592,2578,14,4081,0,0,0,0,1126,0,0,0,0,442,0,0,645,0,0,0,0,0,306,303,3,18232,195,18037,17327,710,2313,0,2313,0,0,0,0,15919,195,15724,0,0,15140,14474,7232,0,0,0,7242,666,779,195,584,0,0,110824,31697,79127,15061,64066,0,0,85682,31697,53985,14586,39399,0,0,25142,475,24667,0,0,0,0,0
12281.0,56,1956.0,38-2,38000000000000,38,2,OR STATE GOVT,301834,62661,239173,255502,127682,46332,36633,32357,9699,5947,3752,25428,3085,36646,69258,234079,62661,0,17656,6460,0,38297,248,0,171418,187747,96573,46332,0,0,0,25428,3085,8789,0,8789,8724,65,7764,39,7725,6370,1355,0,0,0,0,0,0,0,0,0,0,0,3762,0,0,0,0,3534,0,3534,3101,433,228,0,0,0,0,66759,38295,28464,24323,368,3773,0,0,0,0,0,24088,0,24088,20712,3376,0,0,5709,0,0,0,0,15003,0,42671,368,42303,38295,4008,3611,397,2623,2623,0,7226,0,0,0,0,943,0,0,0,0,193,0,0,427,0,0,0,0,2267,1174,640,534,16549,232,16317,14204,2113,3829,0,3829,0,0,0,0,12720,232,12488,0,0,12488,10388,5267,0,0,0,5121,2100,232,232,0,0,0,71817,20246,51571,15180,36391,0,0,71267,20246,51021,14630,36391,0,0,550,550,0,0,0,0,0,0
12282.0,56,1956.0,39-2,39000000000000,39,2,PA STATE GOVT,1333577,215240,1118337,1081569,526509,252008,227539,195326,24469,17517,6952,106344,29365,204111,246492,926112,215240,93,12213,17415,10667,173337,1515,0,710872,674181,323232,251931,0,0,0,106344,29365,26824,126,26698,26622,76,30402,719,29683,27742,1941,96,23,73,1348,1278,70,69,1,0,0,0,12908,0,0,0,0,11844,0,11844,10590,1254,1064,0,0,0,0,250403,173345,77058,47984,5913,23161,0,0,0,0,0,43488,0,43488,37722,5766,0,0,8576,0,0,0,0,29146,0,206915,5913,201002,173345,27657,10262,17395,16730,16636,94,17411,0,0,0,0,3745,0,0,0,0,2990,0,0,2678,0,0,0,0,6013,15195,1688,13507,108057,186,107871,91459,16412,16929,186,16743,0,0,0,0,91128,0,91128,0,0,86936,70553,47523,0,0,0,23030,16383,4192,0,4192,0,0,282535,27685,254850,66166,188684,0,0,188287,27685,160602,54544,106058,0,0,94248,11622,82626,0,0,0,0,0
12283.0,56,1956.0,40-2,40000000000000,40,2,RI STATE GOVT,114715,16432,98283,90451,38429,24264,20285,19361,3979,3585,394,12800,1627,21163,26658,93552,16432,0,0,11443,4989,0,0,0,77120,69288,38429,24264,0,0,0,12800,1627,4629,0,4629,4626,3,2687,0,2687,2554,133,0,0,0,508,0,508,418,90,0,0,0,1580,0,0,0,0,1240,0,1240,1214,26,340,0,0,0,0,13581,6293,7288,6276,664,348,0,0,0,0,0,4799,0,4799,4476,323,0,0,974,0,0,0,0,3502,0,8782,664,8118,6293,1825,1800,25,1918,1851,67,2026,0,0,0,0,1651,0,0,0,0,224,0,0,728,0,0,0,0,6168,1151,909,242,13219,200,13019,10904,2115,2902,0,2902,0,0,0,0,10317,200,10117,0,0,9498,7388,3377,0,0,0,4011,2110,819,200,619,0,0,22384,247,22137,3616,18521,0,0,18944,247,18697,3172,15525,0,0,3440,444,2996,0,0,0,0,0
12284.0,56,1956.0,41-2,41000000000000,41,2,SC STATE GOVT,267168,108007,159161,229975,79363,37193,30122,25376,7071,2023,5048,25919,4514,12172,46312,254996,108007,37,14371,2358,0,91230,11,0,146989,217803,79363,37193,0,0,0,25919,4514,5356,0,5356,5240,116,4286,0,4286,3979,307,0,0,0,114,0,114,110,4,0,0,0,1946,0,0,0,0,1756,0,1756,1655,101,190,0,0,0,0,123907,91017,32890,25609,142,7139,0,0,0,0,0,21690,0,21690,16465,5225,0,0,6242,0,0,0,0,10223,0,102217,142,102075,91017,11058,9144,1914,2470,2428,42,4069,0,0,0,0,529,0,0,0,0,590,0,0,168,0,0,0,0,7438,247,244,3,15631,2494,13137,10865,2272,3749,1273,2476,0,0,0,0,11882,1221,10661,0,0,10629,8433,5023,0,0,0,3410,2196,1253,1221,32,0,0,45064,6376,38688,12675,26013,0,0,45036,6376,38660,12647,26013,0,0,28,28,0,0,0,0,0,0
12285.0,56,1956.0,42-2,42000000000000,42,2,SD STATE GOVT,85735,7949,77786,61101,36121,24634,22546,20429,2088,1131,957,15582,0,1449,19115,84286,7949,41,2033,374,26,5475,0,0,76337,59652,36121,24634,0,0,0,15582,0,1372,0,1372,1372,0,2183,0,2183,1635,548,0,0,0,71,41,30,0,30,5500,5302,198,1051,0,0,0,0,1023,0,1023,889,134,28,0,0,0,0,15284,5475,9809,8830,43,936,0,0,0,0,0,8964,0,8964,8028,936,0,0,1457,0,0,0,0,6571,0,6320,43,6277,5475,802,802,0,502,502,0,898,0,0,0,0,275,0,0,0,0,31,0,0,168,0,0,0,0,690,194,173,21,3899,29,3870,3590,280,845,0,845,0,0,0,0,3054,29,3025,0,0,3025,2745,1724,0,0,0,1021,280,29,29,0,0,0,31019,1339,29680,7702,21978,0,0,31019,1339,29680,7702,21978,0,0,0,0,0,0,0,0,0,0
12286.0,56,1956.0,43-2,43000000000000,43,2,TN STATE GOVT,335235,120213,215022,274451,78096,60784,56570,52492,4214,486,3728,43649,2253,30240,51747,304995,120213,285,79650,38992,0,1213,73,0,184782,244211,78096,60784,0,0,0,43649,2253,4685,0,4685,4641,44,7170,0,7170,5317,1853,207,207,0,0,0,0,0,0,0,0,0,3309,0,0,0,0,3214,0,3214,2086,1128,95,0,0,0,0,108361,78461,29900,23336,212,6352,0,0,0,0,0,25727,0,25727,19731,5996,0,0,2920,0,0,0,0,16811,0,82634,212,82422,78461,3961,3605,356,3312,3257,55,2650,0,0,0,0,1339,0,0,0,0,180,0,0,516,0,0,0,0,11003,1208,629,579,19901,3022,16879,13113,3766,5017,348,4669,0,0,0,0,14884,2674,12210,0,0,12090,8431,4669,0,0,0,3762,3659,2794,2674,120,0,0,86162,27340,58822,11336,47486,0,0,86162,27340,58822,11336,47486,0,0,0,0,0,0,0,0,0,0
12287.0,56,1956.0,44-2,44000000000000,44,2,TX STATE GOVT,876463,263988,612475,660342,227217,216121,195461,175452,20660,9280,11380,131911,4914,32312,168865,844151,263988,0,14763,638,0,248587,0,0,580163,628030,227217,216121,0,0,0,131911,4914,12157,751,11406,11171,235,15465,87,15378,12440,2938,0,0,0,0,0,0,0,0,0,0,0,8501,0,0,0,0,8392,0,8392,6130,2262,109,0,0,0,0,351940,250916,101024,79773,781,20470,0,0,0,0,0,86320,0,86320,67213,19107,0,0,17139,0,0,0,0,50074,0,265620,781,264839,250916,13923,12560,1363,9378,9254,124,6249,0,0,0,0,3720,0,0,0,0,277,0,0,1911,0,0,0,0,137,608,0,608,47164,1221,45943,38719,7224,4294,0,4294,0,0,0,0,42870,1221,41649,0,0,40954,33873,15872,0,0,0,18001,7081,1916,1221,695,0,0,239355,10528,228827,45714,183113,0,0,216323,10528,205795,45554,160241,0,0,23032,160,22872,0,0,0,0,0
12288.0,56,1956.0,45-2,45000000000000,45,2,UT STATE GOVT,119849,28297,91552,96248,47568,23601,20230,18378,3371,1231,2140,13412,138,6833,27324,102874,28297,234,2229,1877,0,23957,0,0,74577,79277,37430,23597,0,0,0,13412,138,2515,0,2515,2477,38,2088,0,2088,1886,202,0,0,0,234,234,0,0,0,0,0,0,1179,0,0,0,0,1086,0,1086,1060,26,93,0,0,0,0,45007,23957,21050,16366,253,4431,0,0,0,0,0,19481,0,19481,15173,4308,0,0,2168,0,0,0,0,13005,0,25526,253,25273,23957,1316,1193,123,1637,1587,50,1599,0,0,0,0,583,0,0,0,0,130,0,0,203,0,0,0,0,1000,238,164,74,4350,98,4252,3605,647,1187,80,1107,0,0,0,0,3163,18,3145,0,0,3140,2545,1596,0,0,0,949,595,23,18,5,0,0,25125,2817,22308,4913,17395,0,0,25125,2817,22308,4913,17395,0,0,0,0,0,0,0,0,0,0
12289.0,56,1956.0,46-2,46000000000000,46,2,VT STATE GOVT,59381,9590,49791,50070,31543,9311,8382,7158,929,365,564,6060,134,2743,15036,49355,9590,0,0,797,7961,832,0,0,39765,40044,24260,9311,0,0,0,6060,134,1618,0,1618,1612,6,2346,0,2346,2129,217,0,0,0,39,39,0,0,0,0,0,0,1152,0,0,0,0,1029,0,1029,903,126,123,0,0,0,0,12688,5464,7224,5438,500,1286,0,0,0,0,0,5787,0,5787,4503,1284,0,0,1001,0,0,0,0,3502,0,6901,500,6401,5464,937,935,2,711,690,21,817,0,0,0,0,667,0,0,0,0,28,0,0,106,0,0,0,0,5,225,225,0,4103,0,4103,3787,316,1204,0,1204,0,0,0,0,2899,0,2899,0,0,2508,2199,1403,0,0,0,796,309,391,0,391,0,0,16578,3863,12715,5386,7329,0,0,16578,3863,12715,5386,7329,0,0,0,0,0,0,0,0,0,0
12290.0,56,1956.0,47-2,47000000000000,47,2,VA STATE GOVT,435673,100198,335475,347068,229437,88605,73993,64258,14612,10773,3839,2016,3834,11583,95163,335318,100198,2086,61691,36421,0,0,0,0,235120,246847,140799,88471,0,0,0,2016,3834,10329,670,9659,9548,111,14614,2648,11966,10686,1280,0,0,0,128,0,128,128,0,0,0,0,6096,0,0,0,0,4888,0,4888,4114,774,1208,0,0,0,0,101868,60680,41188,33769,1487,5932,0,0,0,0,0,33758,0,33758,28047,5711,0,0,6426,0,0,0,0,21621,0,68110,1487,66623,60680,5943,5722,221,2148,2128,20,6280,0,0,0,0,2986,0,0,0,0,526,0,0,537,0,0,0,0,10783,2326,386,1940,38337,2058,36279,33665,2614,7731,52,7679,0,0,0,0,30606,2006,28600,0,0,28390,25844,10647,0,0,0,15197,2546,2216,2006,210,0,0,112407,6251,106156,30583,75573,0,0,85155,6251,78904,28578,50326,0,0,27252,2005,25247,0,0,0,0,0
